Wind,Kd,a,b
9,0.17,0.0181291979267877,0.0309921044108793
9,0.18,0.0179531287965207,0.0327469603989656
9,0.19,0.0182726263107766,0.0294024134961784
9,0.2,0.0186069347319693,0.0261228520323863
9,0.21,0.0197052393453914,0.0201129930405918
9,0.22,0.0176718166332721,0.0275146367229607
9,0.23,0.0189932822803744,0.0212712102198503
9,0.24,0.0180603346645347,0.0227135608344285
9,0.25,0.018842115264346,0.0200915720737319
9,0.26,0.0179873435664264,0.0241125334836406
9,0.27,0.0189793611793205,0.0179607104449002
9,0.28,0.0181904992863523,0.0199040265183241
9,0.29,0.0176788251801199,0.0212733882596949
9,0.3,0.0179102347306237,0.0204118937439215
9,0.31,0.0183698548650561,0.0183252110791988
9,0.32,0.0176575048675677,0.0203146883488085
9,0.33,0.0188346638003321,0.0162664736377117
9,0.34,0.0178510848624068,0.0175484514244993
9,0.35,0.0180330633207352,0.0166566027325611
9,0.36,0.0171250374009222,0.0197764170389119
10,0.06,0.0189522514678603,0.0335748188156089
10,0.07,0.0183689603429283,0.043312573685355
10,0.08,0.0179239429297473,0.0476985672566669
10,0.09,0.0176871144937679,0.0476940412362704
10,0.1,0.0176982555705859,0.0465312809799658
10,0.11,0.0178929524498839,0.0433771753821964
10,0.12,0.0181420886502303,0.0399965170928801
10,0.13,0.0178448583438421,0.0402328295609722
10,0.14,0.0188199735529482,0.0318846231743023
10,0.15,0.0184505403441003,0.0330985222082454
10,0.16,0.0187957237651045,0.0314230379555965
10,0.17,0.0181423738484565,0.0326298987473623
10,0.18,0.0182810272028684,0.029534692579973
10,0.19,0.0182299204274316,0.0282865721542979
10,0.2,0.0182563215170431,0.0282942862922435
10,0.21,0.0190129749041944,0.022778531419849
10,0.22,0.0182149788706049,0.0250991152543285
10,0.23,0.0182488464697767,0.0248617846999716
10,0.24,0.0178486662365062,0.0234304337425364
10,0.25,0.01880065210359,0.0228584000153906
10,0.26,0.0177426433850912,0.0247008639562298
10,0.27,0.0183476856405848,0.0213554656755453
10,0.28,0.0180580367712291,0.0207084531138156
10,0.29,0.0173888508347705,0.0237504227288585
10,0.3,0.0185809442543852,0.0159479247517213
10,0.31,0.0187169055416669,0.0185790479560784
10,0.32,0.017588814125569,0.0195843568822874
10,0.33,0.0179791408415314,0.0180342079741225
10,0.34,0.0179157983789713,0.0165831129785901
10,0.35,0.0176315838867363,0.0188084796236722
10,0.36,0.0174491261125728,0.0176166468089232
